id	invoice_no 	date	user_id	location_id	customer_id 	additional_fee	discount	total	payment	change	payment_type	status	posted_at	posted_by	voided_at	voided_by	created_at	updated_at
1445	2023/3.1455-30	30/03/2023			131		700000	8400000	8400000	0		posted						
1446	2023/3.1456-30	30/03/2023			131		50000	680000	680000	0		posted						
1447	2023/3.1457-30	30/03/2023			759			587000	587000	0		posted						
1448	2023/3.1458-31	31/03/2023			760	100000	700000	12600000	12600000	0		posted						
1449	2023/4.1459-1	16/01/2023			761			1050000	1050000	0		posted						
1450	2023/4.1460-1	01/04/2023			762			22000000	22000000	0		posted						
1451	2023/4.1461-4	04/04/2023			131			2180000	2180000	0		posted						
1452	2023/4.1462-6	06/04/2023			131			1410000	1410000	0		posted						
1453	2023/4.1463-6	06/04/2023			131			550000	550000	0		posted						
1454	2023/4.1464-8	08/04/2023			763			1350000	1350000	0		posted						
1455	2023/4.1465-8	08/04/2023			764	100000		1125000	1125000	0		posted						
1456	2023/4.1466-8	08/04/2023			765			1777500	1777500	0		posted						
1457	2023/4.1467-11	11/04/2023			131		55000	1340000	1340000	0		posted						
1458	2023/4.1468-11	10/04/2023			131			920000	920000	0		posted						
1459	2023/4.1469-11	10/04/2023			131			1110000	1110000	0		posted						
1460	2023/4.1470-12	12/04/2023			766	25000		1550000	1550000	0		posted						
1461	2023/4.1471-12	12/04/2023			131			290000	290000	0		posted						
1462	2023/4.1472-13	13/04/2023			767			1575000	1575000	0		posted						
1463	2023/4.1473-17	17/04/2023			768		20000	1240000	1240000	0		posted						
1464	2023/4.1474-18	15/04/2023			769			1210000	1210000	0		posted						
1465	2023/4.1475-18	16/04/2023			770			1625000	1625000	0		posted						
1466	2023/4.1476-18	17/04/2023			131		20000	1240000	1240000	0		posted						
1467	2023/4.1477-18	18/04/2023			131			690000	690000	0		posted						
1468	2023/4.1478-18	18/04/2023			771		95000	3950000	3950000	0		posted						
1469	2023/4.1479-20	20/04/2023			527			1355000	1355000	0		posted						
1470	2023/4.1480-20	20/04/2023			131			1125000	1125000	0		posted						
1471	2023/4.1481-21	21/04/2023			131	25000		1620000	1620000	0		posted						
1472	2023/4.1482-24	24/04/2023			772		125000	7250000	7250000	0		posted						
1473	2023/4.1483-25	24/04/2023			131			1445000	1445000	0		posted						
1474	2023/4.1484-25	24/04/2023			131			345000	345000	0		posted						
1475	2023/4.1485-27	25/04/2023			773		200000	1100000	1100000	0		posted						
1476	2023/4.1486-27	27/04/2023			774			2125000	2125000	0		posted						
1477	2023/4.1487-27	26/04/2023			775	205000		2400000	2400000	0		posted						
1478	2023/4.1488-27	26/04/2023			164			2880800	2880800	0		posted						
1479	2023/4.1489-27	27/04/2023			776		105000	2030000	2030000	0		posted						
1480	2023/4.1490-27	27/04/2023			777		105000	895000	895000	0		posted						
1481	2023/4.1491-28	28/04/2023			778	150000		2200000	2200000	0		posted						
1482	2023/5.1492-1	01/05/2023			779	140000		8400000	8400000	0		posted						
1483	2023/5.1493-2	02/05/2023			53			840000	840000	0		posted						
1484	2023/5.1494-2	02/05/2023			131			2715000	2715000	0		posted						
1485	2023/5.1495-3	03/05/2023			131			658000	658000	0		posted						
1486	2023/5.1496-5	05/05/2023			131			345000	345000	0		posted						
1487	2023/5.1497-11	11/05/2023			131			1069600	1069600	0		posted						
1488	2023/5.1498-11	06/05/2023			131			115000	115000	0		posted						
1489	2023/5.1499-11	07/05/2023			780	280000		4675000	4675000	0		posted						
1490	2023/5.1500-11	08/05/2023			781			895000	895000	0		posted						
1491	2023/5.1501-11	08/05/2023			131			230000	230000	0		posted						
1492	2023/5.1502-11	08/05/2023			782			1687500	1687500	0		posted						
1493	2023/5.1503-11	09/05/2023			131			1410700	1410700	0		posted						
1494	2023/5.1504-11	10/05/2023			783		35000	2100000	2100000	0		posted						
1495	2023/5.1505-12	12/05/2023			131		50000	1200000	1200000	0		posted						
1496	2023/5.1506-15	15/05/2023			131			3070000	3070000	0		posted						
1497	2023/5.1507-16	16/05/2023			131			915000	915000	0		posted						
1498	2023/5.1508-19	19/05/2023			784	75000		2025000	2025000	0		posted						
1499	2023/5.1509-19	19/05/2023			131		180000	4110000	4110000	0		posted						
1500	2023/5.1510-19	19/05/2023			131			892800	892800	0		posted						
1501	2023/5.1511-23	23/05/2023			131			585000	585000	0		posted						
1502	2023/5.1512-29	23/05/2023			785		500000	5500000	5500000	0		posted						
1503	2023/5.1513-29	23/05/2023			786	260000		2800000	2800000	0		posted						
1504	2023/5.1514-29	24/05/2023			131		200000	500000	500000	0		posted						
1505	2023/5.1515-29	24/05/2023			787		200000	1100000	1100000	0		posted						
1506	2023/5.1516-29	29/05/2023			131			620000	620000	0		posted						
1507	2023/5.1517-29	29/05/2023			131			1480000	1480000	0		posted						
1508	2023/5.1518-29	29/05/2023			131			460000	460000	0		posted						
1509	2023/5.1519-30	30/05/2023			788			1250000	1250000	0		posted						
1510	2023/5.1520-30	30/05/2023			789		20000	1220000	1220000	0		posted						
1511	2023/5.1521-30	30/05/2023			131		30000	405000	405000	0		posted						
1512	2023/6.1522-9	09/06/2023			790		35000	800000	800000	0		posted						
1513	2023/6.1523-9	08/06/2023			131			3270000	3270000	0		posted						
1514	2023/6.1524-13	13/06/2023			489			1800000	1800000	0		posted						
1515	2023/6.1525-13	10/06/2023			791		750000	16500000	16500000	0		posted						
1516	2023/6.1526-15	14/06/2023			792		25000	5600000	5600000	0		posted						
1517	2023/6.1527-15	15/06/2023			164			230000	230000	0		posted						
1518	2023/6.1528-19	19/06/2023			38	100000		3400000	3400000	0		posted						
1519	2023/6.1529-19	19/06/2023			793	700000		5500000	5500000	0		posted						
1520	2023/6.1530-19	17/06/2023			131			720000	720000	0		posted						
1521	2023/6.1531-22	21/06/2023			794			1050000	1050000	0		posted						
1522	2023/6.1532-22	22/06/2023			795			1178000	1178000	0		posted						
1523	2023/6.1533-22	22/06/2023			131			2030000	2030000	0		posted						
1524	2023/6.1534-22	22/06/2023			131			460000	460000	0		posted						
1525	2023/7.1535-3	03/07/2023			131			230000	230000	0		posted						
1526	2023/7.1536-4	04/07/2023			796			1675000	1675000	0		posted						
1527	2023/7.1537-4	04/07/2023			797		65000	3080000	3080000	0		posted						
1528	2023/7.1538-12	12/07/2023			131			6450000	6450000	0		posted						
1529	2023/8.1539-4	04/07/2023			131		65000	3080000	3080000	0		posted						
1530	2023/8.1540-4	04/08/2023			796			1675000	1675000	0		posted						
1531	2023/8.1541-4	06/07/2023			791		75000	3300000	3300000	0		posted						
1532	2023/8.1542-4	07/07/2023			798		100000	900000	900000	0		posted						
1533	2023/8.1543-4	11/07/2023			131		105000	2245000	2245000	0		posted						
1534	2023/8.1544-4	12/07/2023			131			345000	345000	0		posted						
1535	2023/8.1545-4	12/07/2023			608			460000	460000	0		posted						
1536	2023/8.1546-4	13/07/2023			799		200000	1100000	1100000	0		posted						
1537	2023/8.1547-4	13/07/2023			716		500000	4200000	4200000	0		posted						
1538	2023/8.1548-4	13/07/2023			716		175000	1050000	1050000	0		posted						
1539	2023/8.1549-4	15/07/2023			716	300000		8800000	8800000	0		posted						
1540	2023/8.1550-4	15/07/2023			800			2560000	2560000	0		posted						
1541	2023/8.1551-4	15/07/2023			801	220000		2200000	2200000	0		posted						
1542	2023/8.1552-4	17/07/2023			802			5220000	5220000	0		posted						
1543	2023/8.1553-4	18/07/2023			131			115000	115000	0		posted						
1544	2023/8.1554-4	18/07/2023			803		85000	1000000	1000000	0		posted						
1545	2023/8.1555-4	04/08/2023			131			1134600	1134600	0		posted						
1546	2023/8.1556-4	20/07/2023			358			115000	115000	0		posted						
1547	2023/8.1557-4	20/07/2023			131			115000	115000	0		posted						
1548	2023/8.1558-4	20/07/2023			131			230000	230000	0		posted						
1549	2023/8.1559-4	20/07/2023			804		50000	1590000	1590000	0		posted						
1550	2023/8.1560-4	20/07/2023			805			115000	115000	0		posted						
1551	2023/8.1561-4	22/07/2023			64		100000	1400000	1400000	0		posted						
1552	2023/8.1562-4	24/07/2023			806			3825000	3825000	0		posted						
1553	2023/8.1563-4	25/07/2023			807	100000		600000	600000	0		posted						
1554	2023/8.1564-4	26/07/2023			808		20000	1130000	1130000	0		posted						
1555	2023/8.1565-4	26/07/2023			131	37500		315000	315000	0		posted						
1556	2023/8.1566-4	26/07/2023			83			345000	345000	0		posted						
1557	2023/8.1567-4	26/07/2023			806		210000	3990000	3990000	0		posted						
1558	2023/8.1568-4	26/07/2023			716		120000	630000	630000	0		posted						
1559	2023/8.1569-4	27/06/2023			178		40000	1200000	1200000	0		posted						
1560	2023/8.1570-4	28/07/2023			809			2380000	2380000	0		posted						
1561	2023/8.1571-4	28/07/2023			810		200000	900000	900000	0		posted						
1562	2023/8.1572-4	29/07/2023			811		160000	2432500	2432500	0		posted						
1563	2023/8.1573-4	04/08/2023			618		150000	1150000	1150000	0		posted						
1564	2023/8.1574-4	29/07/2023			812			705000	705000	0		posted						
1565	2023/8.1575-4	29/07/2023			131			115000	115000	0		posted						
1566	2023/8.1576-4	31/07/2023			808		25000	550000	550000	0		posted						
1567	2023/8.1577-4	31/07/2023			514		700000	6400000	6400000	0		posted						
1568	2023/8.1578-4	01/08/2023			813		54000	938000	938000	0		posted						
1569	2023/8.1579-4	02/08/2023			814		450000	8400000	8400000	0		posted						
1570	2023/8.1580-4	02/08/2023			731	30000		1930000	1930000	0		posted						
1571	2023/8.1581-4	02/08/2023			769		70000	1630000	1630000	0		posted						
1572	2023/8.1582-4	02/08/2023			131			180000	180000	0		posted						
1573	2023/8.1583-4	02/08/2023			716		175000	1050000	1050000	0		posted						
1574	2023/8.1584-4	03/08/2023			582		180000	3420000	3420000	0		posted						
1575	2023/8.1585-4	03/08/2023			815		92000	1668000	1668000	0		posted						
1576	2023/8.1586-30	05/08/2023			816			2200000	2200000	0		posted						
1577	2023/8.1587-30	05/08/2023			131	36000		406000	406000	0		posted						
1578	2023/8.1588-30	07/08/2023			769		140000	5460000	5460000	0		posted						
1579	2023/8.1589-30	08/08/2023			131		123000	1418000	1418000	0		posted						
1580	2023/8.1590-30	08/08/2023			38			1900000	1900000	0		posted						
1581	2023/8.1591-30	09/08/2023			817		31000	617000	617000	0		posted						
1582	2023/8.1592-30	10/08/2023			715			4470000	4470000	0		posted						
1583	2023/8.1593-30	10/08/2023			149		518000	11947000	11947000	0		posted						
1584	2023/8.1594-30	10/08/2023			291		61600	1600000	1600000	0		posted						
1585	2023/8.1595-30	10/08/2023			30		51000	459000	459000	0		posted						
1586	2023/8.1596-30	10/08/2023			131			690000	690000	0		posted						
1587	2023/8.1597-30	11/08/2023			585			1250000	1250000	0		posted						
1588	2023/8.1598-30	11/08/2023			520			3290000	3290000	0		posted						
1589	2023/8.1599-30	11/08/2023			131			230000	230000	0		posted						
1590	2023/8.1600-30	12/08/2023			769			5040000	5040000	0		posted						
1591	2023/8.1601-30	14/08/2023			296			1312000	1312000	0		posted						
1592	2023/8.1602-30	14/08/2023			582			5625000	5625000	0		posted						
1593	2023/8.1603-30	14/08/2023			131			180000	180000	0		posted						
1594	2023/8.1604-30	16/08/2023			274		25000	850000	850000	0		posted						
1595	2023/8.1605-30	14/08/2023			818		22000	1408000	1408000	0		posted						
1596	2023/8.1606-30	15/08/2023			164			3750000	3750000	0		posted						
1597	2023/8.1607-30	16/08/2023			819		150000	1000000	1000000	0		posted						
1598	2023/8.1608-30	16/08/2023			296			738500	738500	0		posted						
1599	2023/8.1609-30	18/08/2023			131		64000	406000	406000	0		posted						
1600	2023/8.1610-30	18/08/2023			769			6800000	6800000	0		posted						
1601	2023/8.1611-30	19/08/2023			131			215000	215000	0		posted						
1602	2023/8.1612-30	21/08/2023			820	100000		1150000	1150000	0		posted						
1603	2023/8.1613-30	21/08/2023			821		60000	1465000	1465000	0		posted						
1604	2023/8.1614-30	21/08/2023			131	10000		100000	100000	0		posted						
1605	2023/8.1615-30	22/08/2023			1			575000	575000	0		posted						
1606	2023/8.1616-30	22/08/2023			821	63000		1968000	1968000	0		posted						
1607	2023/8.1617-30	22/08/2023			38		40000	680000	680000	0		posted						
1608	2023/8.1618-30	22/08/2023			131		221000	2639000	2639000	0		posted						
1609	2023/8.1619-30	22/08/2023			820	40000		590000	590000	0		posted						
1610	2023/8.1620-30	22/08/2023			38	75000		2550000	2550000	0		posted						
1611	2023/8.1621-30	25/08/2023			822	1125000		9000000	9000000	0		posted						
1612	2023/8.1622-30	25/08/2023			292			3150000	3150000	0		posted						
1613	2023/8.1623-30	30/08/2023			823			118750000	118750000	0		posted						
1614	2023/8.1624-30	28/08/2023			821		41000	1910000	1910000	0		posted						
1615	2023/8.1625-30	28/08/2023			131	10000		280000	280000	0		posted						
1616	2023/8.1626-30	29/08/2023			131			115000	115000	0		posted						
1617	2023/8.1627-30	29/08/2023			769			1870000	1870000	0		posted						
1618	2023/8.1628-30	29/08/2023			824	95000		1245000	1245000	0		posted						
1619	2023/8.1629-30	29/08/2023			825			625000	625000	0		posted						
1620	2023/9.1630-4	04/09/2023			131			720000	720000	0		posted						
1621	2023/9.1631-4	01/09/2023			131			830000	830000	0		posted						
1622	2023/9.1632-4	04/09/2023			38		30000	870000	870000	0		posted						
1623	2023/9.1633-4	02/09/2023			826			2770000	2770000	0		posted						
1624	2023/9.1634-4	04/09/2023			821		150000	1955000	1955000	0		posted						
1625	2023/9.1635-4	04/09/2023			131			230000	230000	0		posted						
1626	2023/9.1636-6	06/09/2023			50			347500	347500	0		posted						
1627	2023/9.1637-6	06/09/2023			827			1575000	1575000	0		posted						
1628	2023/9.1638-6	06/09/2023			38			480000	480000	0		posted						
1629	2023/9.1639-6	06/09/2023			131	20000		200000	200000	0		posted						
1630	2023/9.1640-6	06/09/2023			715			3920000	3920000	0		posted						
1631	2023/9.1641-8	07/09/2023			829			4625000	4625000	0		posted						
1632	2023/9.1642-8	08/09/2023			131			460000	460000	0		posted						
1633	2023/9.1643-8	08/09/2023			830	50000		2615000	2615000	0		posted						
1634	2023/9.1644-11	11/09/2023			131		15000	330000	330000	0		posted						
1635	2023/9.1645-11	11/09/2023			831			2440000	2440000	0		posted						
1636	2023/9.1646-11	11/09/2023			53			1055000	1055000	0		posted						
1637	2023/9.1647-16	12/09/2023			832		30000	1800000	1800000	0		posted						
1638	2023/9.1648-16	12/09/2023			131			270000	270000	0		posted						
1639	2023/9.1649-16	12/09/2023			131			60000	60000	0		posted						
1640	2023/9.1650-16	14/09/2023			833		240000	3280000	3280000	0		posted						
1641	2023/9.1651-16	15/09/2023			835		105000	1260000	1260000	0		posted						
1642	2023/9.1652-16	16/09/2023			131			420000	420000	0		posted						
1643	2023/9.1653-16	16/09/2023			835		30000	1100000	1100000	0		posted						
1644	2023/9.1654-16	16/09/2023			254			1000000	1000000	0		posted						
1645	2023/9.1655-25	18/09/2023			131		225000	1845000	1845000	0		posted						
1646	2023/9.1656-25	18/09/2023			836			1680000	1680000	0		posted						
1647	2023/9.1657-25	19/09/2023			131			115000	115000	0		posted						
1648	2023/9.1658-25	19/09/2023			837			2914000	2914000	0		posted						
1649	2023/9.1659-25	20/09/2023			139			496000	496000	0		posted						
1650	2023/9.1660-25	21/09/2023			131			230000	230000	0		posted						
1651	2023/9.1661-25	22/09/2023			838			900000	900000	0		posted						
1652	2023/9.1662-25	22/09/2023			838			2700000	2700000	0		posted						
1653	2023/9.1663-25	23/09/2023			131			3780000	3780000	0		posted						
1654	2023/9.1664-25	23/09/2023			131			180000	180000	0		posted						
1655	2023/9.1665-25	25/09/2023			839		300000	5600000	5600000	0		posted						
1656	2023/9.1666-25	25/09/2023			838			1755000	1755000	0		posted						
1657	2023/9.1667-25	25/09/2023			131			460000	460000	0		posted						
1658	2023/10.1668-10	27/09/2023			840			200000	200000	0		posted						
1659	2023/10.1669-10	27/09/2023			582		225000	9900000	9900000	0		posted						
1660	2023/10.1670-10	27/09/2023			841			2080000	2080000	0		posted						
1661	2023/10.1671-10	28/09/2023			842		265000	3640000	3640000	0		posted						
1662	2023/10.1672-10	29/09/2023			843			500000	500000	0		posted						
1663	2023/10.1673-10	29/09/2023			844			1300000	1300000	0		posted						
1664	2023/10.1674-10	30/09/2023			842	115000		1200000	1200000	0		posted						
1665	2023/10.1675-10	02/10/2023			845			2382500	2382500	0		posted						
1666	2023/10.1676-10	02/10/2023			846		200000	4100000	4100000	0		posted						
1667	2023/10.1677-10	02/10/2023			847		200000	4930000	4930000	0		posted						
1668	2023/10.1678-10	02/10/2023			131			300000	300000	0		posted						
1669	2023/10.1679-10	02/10/2023			769			500000	500000	0		posted						
1670	2023/10.1680-10	03/10/2023			848		300000	4100000	4100000	0		posted						
1671	2023/10.1681-10	03/10/2023			465			460000	460000	0		posted						
1672	2023/10.1682-10	03/10/2023			849			460000	460000	0		posted						
1673	2023/10.1683-10	05/10/2023			131			200000	200000	0		posted						
1674	2023/10.1684-10	06/10/2023			53			1850000	1850000	0		posted						
1675	2023/10.1685-10	06/10/2023			583			2684000	2684000	0		posted						
1676	2023/10.1686-10	06/10/2023			292		420000	5740000	5740000	0		posted						
1677	2023/10.1687-10	07/10/2023			850		30000	1470000	1470000	0		posted						
1678	2023/10.1688-10	07/10/2023			131		30000	690000	690000	0		posted						
1679	2023/10.1689-10	10/10/2023			851	540000		6480000	6480000	0		posted						
1680	2023/10.1690-11	10/10/2023			131			230000	230000	0		posted						
1681	2023/10.1691-11	11/10/2023			131		20000	600000	600000	0		posted						
1682	2023/10.1692-11	11/10/2023			131			100000	100000	0		posted						
1683	2023/10.1693-12	12/10/2023			131			1745000	1745000	0		posted						
1684	2023/10.1694-19	14/10/2023			131		40000	800000	800000	0		posted						
1685	2023/10.1695-19	14/10/2023			131		100000	2900000	2900000	0		posted						
1686	2023/10.1696-19	19/10/2023			131			2340000	2340000	0		posted						
1687	2023/10.1697-19	16/10/2023			131	1635000		14700000	14700000	0		posted						
1688	2023/10.1698-19	16/10/2023			292		175000	1435000	1435000	0		posted						
1689	2023/10.1699-19	17/10/2023			131			560000	560000	0		posted						
1690	2023/10.1700-19	18/10/2023			131		120000	5400000	5400000	0		posted						
1691	2023/10.1701-19	19/10/2023			131			230000	230000	0		posted						
1692	2023/10.1702-19	10/10/2023			852	450000		5400000	5400000	0		posted						
1693	2023/11.1703-1	23/10/2023			853			3250000	3250000	0		posted						
1694	2023/11.1704-1	23/10/2023			854			3250000	3250000	0		posted						
1695	2023/11.1705-1	23/10/2023			729	700000		3200000	3200000	0		posted						
1696	2023/11.1706-1	25/10/2023			583		70000	2030000	2030000	0		posted						
1697	2023/11.1707-1	25/10/2023			38		210000	4920000	4920000	0		posted						
1698	2023/11.1708-1	15/11/2023			131			1150000	1150000	0		posted						
1699	2023/11.1709-1	27/10/2023			855			11825000	11825000	0		posted						
1700	2023/11.1710-1	28/10/2023			856		120000	4380000	4380000	0		posted						
1701	2023/11.1711-1	30/10/2023			131		40000	580000	580000	0		posted						
1702	2023/11.1712-1	31/10/2023			131		50000	1100000	1100000	0		posted						
1703	2023/11.1713-1	31/10/2023			131		55000	1030000	1030000	0		posted						
1704	2023/11.1714-1	31/10/2023			857			11285000	11285000	0		posted						
1705	2023/11.1715-1	31/10/2023			378	350000		1850000	1850000	0		posted						
1706	2023/11.1716-1	01/11/2023			822			1980000	1980000	0		posted						
1707	2023/11.1717-1	01/11/2023			131		270000	1050000	1050000	0		posted						
1708	2023/11.1718-1	01/11/2023			131		400000	900000	900000	0		posted						
1709	2023/11.1719-1	01/11/2023			858			4725000	4725000	0		posted						
1710	2023/11.1720-4	04/11/2023			859		280000	5460000	5460000	0		posted						
1711	2023/11.1721-6	06/11/2023			729		100000	1600000	1600000	0		posted						
1712	2023/11.1722-7	07/11/2023			860			1820000	1820000	0		posted						
1713	2023/11.1723-8	08/11/2023			861	75000		6500000	6500000	0		posted						
1714	2023/11.1724-20	20/11/2023			862			2475000	2475000	0		posted						
1715	2023/11.1725-24	24/11/2023			131			778100	778100	0		posted						
1716	2024/1.1726-2	10/12/2023			241		60000	1180000	1180000	0		posted						
1717	2024/1.1727-2	11/12/2023			131		80000	2445000	2445000	0		posted						
1718	2024/1.1728-2	02/01/2024			131	330000		4180000	4180000	0		posted						
1719	2024/1.1729-2	11/12/2023			863	270000		4090000	4090000	0		posted						
